avg_R,avg_G,avg_B,brightness,predicted_color
161.5799124927913,101.13651481248743,152.25691786998559,0.37270856214057085,beige
75.2991248300329,116.32128683093337,117.21663318019668,0.5236408982327228,beige
145.86143982863,102.5380872570884,134.418469714697,0.3592838988829162,green
108.74122886671883,114.34822312665825,155.58659468008398,0.48267954476797215,blue
117.9085708957555,115.44504664109893,159.47364539213635,0.6073184606377826,green
167.62252131665556,129.1917084855149,131.43199830295993,0.8127325878995981,blue
91.70372607143331,170.88078877224893,120.75549869400474,0.45750367268467196,red
151.63113114345163,88.36088148866867,101.21748899737221,0.5140820442693974,beige
111.93775523690783,77.1680137772575,91.85429083640284,0.7944030650470061,green
100.81144778484826,107.82818517618965,134.48327525515322,0.6908878038566038,green
131.17489255718365,160.6516726703639,114.87543910813531,0.540995217903177,beige
115.25751693692834,131.5349354456745,128.70648543065258,0.8311337590133727,beige
138.8688423173893,75.9025598153744,166.06913395022613,0.6572264749350193,green
109.14534502182693,113.92109935547799,179.01565268704397,0.4635035748300387,blue
117.8364657902379,169.80496174164387,122.13667282764007,0.7069583150517964,beige
130.69874388415312,132.78307250707667,111.463105888619,0.7323231844513229,beige
118.61696012265246,96.53567316799851,171.32211562178318,0.36502303980374806,blue
101.25977476187525,120.84114754635043,112.86141602180686,0.3268385203980863,beige
167.56070439847335,123.61939126955761,136.75584191400088,0.34566741509610716,beige
60.22732881543495,143.66951080635832,150.4935042946152,0.47398803717268856,beige
107.59280598994609,88.34164902857137,136.32526674834392,0.64303747823677,green
104.67311918637564,138.30502326777443,180.03216651753368,0.4776113226452309,red
102.15353267790698,104.5505539142911,124.51634839995349,0.5634089336701043,blue
87.85160090767597,144.03520403494377,124.38574705824169,0.5375499188896073,green
94.44346782943644,163.07452249916204,113.24324891975974,0.8904835465443215,beige
100.1384998486662,118.70746196639654,189.3158954770809,0.8420873124009856,green
132.51395893463345,137.6370977096279,133.70508701939403,0.8822609074283041,blue
103.13147915695453,132.48502194283301,156.8234927286136,0.38377620552069386,blue
192.31724922417368,102.19198696362587,130.49221895726606,0.6490860672519789,blue
119.20650755687498,134.9568802651652,141.66247959746536,0.8978663730091128,red
116.47642366785688,157.7746858094488,91.32932985044475,0.8030612412986691,blue
128.80010539659926,112.93934657058595,139.9099062752623,0.601668970514224,beige
134.2367073775528,140.21579959107433,133.72819863599213,0.8059014479802209,blue
94.48719106216394,117.89372314587143,141.44663248862088,0.39637428864107804,blue
110.04654228964009,108.98726376898549,115.09453062367932,0.5050179584916318,blue
89.3730184176556,124.6797440557192,180.15621051409104,0.8323974469050395,green
153.23295656274652,111.87626916090994,115.49121904131188,0.8844930853149362,green
143.77712626596346,93.9079119787441,104.92884605408098,0.8961193792384063,beige
168.2277957370456,153.4412694601469,108.42980470323164,0.3085074753534544,blue
133.10289627025668,64.87183145641731,127.3308466976574,0.432807666784508,beige
142.63751424775458,130.7043197845759,143.19185197755522,0.35066202223353204,blue
146.0085843059428,114.36538752665368,80.81717787336888,0.3378873216841104,beige
60.25407915108319,111.70987095831235,141.00470550772323,0.7391666577499245,green
130.37649211565895,96.74453609993716,146.15126983674628,0.40171600253839024,red
169.23895097124523,136.45782705154167,138.03732058996175,0.8486236092469626,blue
134.07905061234342,116.56286419174589,172.63551052785857,0.7825208049292063,red
157.6053060734093,154.62633012795837,157.12646885472407,0.7032512578383567,beige
97.77078101536429,141.96142123881114,145.67744942774286,0.6176853237013514,beige
96.0617631265206,153.08874200554305,108.9875914394604,0.3478251721799728,blue
109.63757006132505,115.42136664978372,146.41242634535652,0.7805223086904145,blue
136.38798213809739,85.11629878758133,130.6119589349814,0.7279295203440999,blue
100.23406119437698,150.65291971708746,130.45661646150285,0.68014225710855,red
105.44013535654648,180.89694918081582,165.6588927402963,0.3850012909452,beige
113.54624782493863,132.98540285509387,139.91284891341428,0.3718251121886809,beige
124.69032592371292,69.3389435101281,109.15083081782299,0.3327776523221991,beige
117.10363233475157,142.35956099528593,148.016325332112,0.7790661060882302,green
148.95723320193974,164.65515665837324,115.87112762615327,0.8344293440625119,beige
117.35745617754976,147.24523428782192,132.43929672285068,0.72713538906199,blue
69.67433638064105,126.82999009400264,149.3008021808972,0.7250022541216801,red
126.76709110161768,124.73363637323259,109.49004158530161,0.45879614000976626,beige
96.12791471639189,112.09194177184506,129.81380943811982,0.6196434831429554,blue
89.77263004762307,159.5441872870731,148.97356008085376,0.6603811413389802,green
87.08527173946929,148.68201780358356,171.4416343577059,0.8914758114327495,green
154.34751888884338,101.86479505017982,115.72615325994593,0.4571333344467443,beige
95.01942424002664,175.14708943739765,132.14399987899313,0.5586946517182998,beige
108.95082910415736,127.44259714252581,84.25146771628388,0.32842201600301546,green
114.29627320216133,144.84396769836894,137.6717693144316,0.6790261038236008,green
130.92449281585215,122.492339955034,160.96676630937048,0.39981077535691395,beige
121.26438307707183,127.76460688084163,113.97355072917316,0.6044717627708209,green
140.30270778088362,106.0454386478026,105.30713528550419,0.5646538187868966,beige
144.0084438074545,149.91280583106226,173.6143844094652,0.7229891160443699,red
105.10545537435604,141.2091519839394,133.19781590644618,0.6539605464111153,beige
125.82340932379256,166.52268952541317,113.86333740933915,0.5221598333501257,red
168.36601405256138,142.19843265498727,111.08923444242866,0.7800626339360854,red
101.53670762184292,201.7506471516571,137.0097998653044,0.7136828016194132,red
112.45361430798648,109.92481979466542,151.37526123323047,0.5847983327053459,green
113.87576691230431,72.48453041166809,148.53301687683927,0.5707195350229612,green
113.21860292733865,148.84122403925625,104.58352469793982,0.5202361245589137,blue
105.4454068487768,117.81182197851489,140.7901190299334,0.8754532045251529,red
85.55396822028668,127.90511915553944,154.17456093681915,0.8887013405785593,beige
143.6214162711847,125.74227190680857,138.23235662441772,0.6292128913157184,green
156.499961942408,155.86127859852448,152.29096632857343,0.4364171964153434,green
128.5975803276448,117.33508370176862,156.77067197727706,0.7244744006924655,red
