avg_R,avg_G,avg_B,brightness,predicted_color
166.4907108875276,135.0160402462414,99.67988651849652,0.3114122824143718,beige
126.64345866929278,141.28422457764057,135.24599529810547,0.4593283010155236,blue
182.05925137268116,130.8983185869634,100.949720746145,0.5323098165633133,green
178.10075491657,122.48464722498801,94.97952205106881,0.49071564646372395,beige
156.55235999229035,100.49043578380389,161.07995227459236,0.5522318437851197,blue
169.32508032499322,96.268743207417,165.2106178156506,0.6612441868808165,red
141.29045294607943,91.43960705216419,121.42715200803144,0.7055659392974247,red
149.10704942372504,100.98196760851187,116.1597176663587,0.6140097081332381,beige
159.51156396204897,127.63991775827459,136.65799716887804,0.6095686577243213,green
157.30602276792462,156.40495989395197,83.87565971242705,0.7583317570038897,blue
131.8463189928955,117.13905440377206,100.63986356476511,0.5399378455572286,beige
123.12177119883515,112.2730403441909,134.63857301232002,0.7430061082735471,red
