avg_R,avg_G,avg_B,brightness,predicted_color
60.02970445414701,136.32114592576423,175.04152561673695,0.49651589465133317,blue
128.06564513352473,129.72925545429172,167.21690381359198,0.6086047692179516,green
118.79012925290294,144.16278727843357,150.95264480826492,0.536665750331982,red
98.00116819685331,184.78688039463844,149.30075677707313,0.7117545808835337,green
92.11469689203429,150.83714100664076,146.85892966389352,0.5553433785802109,green
163.08094449652333,163.06921641213717,168.84176459776728,0.5166722050899174,red
88.93650518596314,127.64963192679163,156.99558240804512,0.8492567582064072,beige
88.01935827731569,136.74067193080882,152.50338308741357,0.6986511258111039,red
92.61732814569261,126.31396417202122,140.26721711389052,0.35664373356640194,red
153.2982473570353,108.50943477527895,154.97918055889048,0.5472247686275783,red
101.86941526329485,134.67138391824852,147.6693336877767,0.5896695673457766,beige
126.20525505053475,102.51589764085578,146.14532407356174,0.8294269251639326,red
92.70311499501224,131.41122307666464,143.56855518146122,0.7187922823132531,red
110.21323261509345,125.30892111020361,168.9663599424875,0.6415503352249476,green
86.27468399669192,142.81272722538142,119.47985045144512,0.31072059006326147,green
138.38734166302007,132.11901675081475,136.18652992117077,0.6884070999607375,green
113.50190389066942,125.21085514310359,144.34832599186282,0.3906102755746519,red
103.43427544552743,125.72098176253274,74.55201223195006,0.8957660350125494,red
109.83060137565676,127.33875007916139,148.67977025778313,0.8939912373907528,beige
58.14732324937407,66.15340465589442,157.30738470573203,0.5576140904719897,red
132.01939179661912,112.46603091157694,117.99204584022738,0.44057483968132855,red
114.86183438873964,129.7007588474925,185.55895785283408,0.5620537137058029,blue
139.98451723425973,124.43493878146376,130.3900587091665,0.5248075481519197,blue
133.13102291619546,120.1439764516574,178.08933317041252,0.6254329545766082,blue
161.7489060547589,140.44945961548225,153.23736439492413,0.40736829091122595,red
166.03124657493026,61.75835019167724,113.39884618331395,0.526939821866541,beige
117.57786831861888,160.7981657672749,103.69483814219323,0.34658912460767405,red
88.59510921857677,122.64034721482484,112.46670283698754,0.31387470537935697,beige
107.68443587476914,117.74706065858132,147.17269413867928,0.3829525809929216,blue
103.69637654719867,129.08535517001937,107.33623165260784,0.5616712192472618,red
118.83517559176586,65.26480336663879,195.54782889661718,0.4587370747396011,green
128.25886736827533,104.3372263483917,150.90885777148122,0.5826690704602299,red
136.53074291663583,100.49536902330772,153.70959543119443,0.813129503658071,blue
139.9645870609077,138.2770563283431,150.20675789927523,0.8432772017768642,blue
153.90473275392898,69.94425329511168,110.19881354292119,0.43808390410230547,beige
153.79435492783944,109.4419457364061,163.8918354575436,0.6894685049415405,red
121.30875809667718,114.42669585919563,161.83238711653863,0.7219522610709592,green
62.33047704600237,145.5734376003978,122.61170697873128,0.6195747410556735,blue
145.1060269495047,108.53221210776198,133.51623438829017,0.8317303493156032,beige
95.54222270658833,110.75756902754325,123.74954960202255,0.3143913540428358,beige
128.11046554553155,149.3663723831933,79.77887721139008,0.7662401170685935,blue
124.3955115996773,109.63385662628612,115.80325301003089,0.8193281395904719,green
143.19923037002843,139.8799379147208,103.0112930232588,0.544993761918545,blue
86.56380919738044,119.57719528812498,138.18179113183558,0.7854707640045853,blue
128.89265192105358,165.88520132278973,140.22059065703178,0.6644523533847089,green
91.09219160372614,126.95470962889779,161.14486606857986,0.5777924328168517,beige
156.95684174768797,121.7561447053143,102.51074811314595,0.719713519649255,green
138.81833027155406,132.3688895724147,143.88907539977797,0.8622070712886496,red
102.52656401353178,89.24832484923489,115.80016797422685,0.8640471543191268,red
101.23817006629612,174.26360429853497,93.26828892105524,0.572457120936821,beige
88.36965532747726,114.6204929062406,189.44540569553033,0.7781428247303321,beige
105.47533203920253,130.4320581686735,144.81870835167533,0.6819638877617482,red
153.1782165843057,146.1700071562948,155.41112109730062,0.6245506707029039,beige
100.16207736806996,124.42011667372836,148.7496805706211,0.415175483945252,blue
78.48745754536034,114.83155756915096,87.88803801311042,0.6560329267735729,red
119.57163934893906,106.77517401038097,135.82276729537494,0.6883574361902316,red
68.51763761108103,101.68524734308232,97.87431438373196,0.8144961449853223,green
139.17960413124038,124.63698179092225,143.378563670052,0.6368458689815433,blue
97.38120920260252,121.26133291584449,112.73514347111956,0.6001477049030295,red
143.07802060420426,118.93582081323552,163.5459002956681,0.7687533252332365,red
134.08963529310688,94.6503064351146,109.24555657709283,0.5795515956326639,beige
110.3828235951567,150.56920771114403,117.86463968348855,0.39015450641147487,red
154.14455481989074,191.22673260677539,147.8760822691628,0.3062755201364779,green
86.68533361445898,159.63163587737316,173.88393825985537,0.7190146663391599,beige
143.7520180200111,136.93049772752678,139.22675557503052,0.8888261568293878,red
127.93292642900296,107.85106852167866,139.50413076689014,0.3700705957383104,blue
101.87285662606524,163.06917507407655,108.51383800974378,0.5789694795035593,beige
122.23696702006094,191.49944000609653,108.06905855100881,0.6277240205335712,beige
113.64324592674532,127.14371594971803,136.84260256353542,0.7752150377464191,green
150.39117541512783,128.15195968651088,147.03842803370233,0.3429138818264279,red
142.75698826136727,133.35251615112344,120.55273228490258,0.6824036705715248,blue
144.58411946362602,120.92414638110657,143.00443361171105,0.7743992559029387,beige
103.4278933571728,110.05909460762385,96.79805170323061,0.7528335744314169,beige
135.9892428976303,105.3256310628054,172.12665354062005,0.8006454846052902,beige
122.74977349991312,128.7125349369617,137.04264136896404,0.4977157854460384,green
84.24022462626628,145.7683824967179,163.21286373967283,0.5195898182129977,beige
161.3986913438726,148.92690134007444,126.15557841942069,0.6437145015924018,beige
155.65737405283977,102.74150889465523,169.63584240057378,0.6656729805722797,blue
127.33020909029845,120.64256010113374,95.47830647790065,0.4280507131287944,red
120.76736342896235,202.137346882605,147.8306908178854,0.3712702256832915,red
101.61597831911882,157.939263960514,113.79486996601065,0.47845472932314126,beige
138.20825982226964,84.1690929381093,144.56214975295265,0.7903614909249073,green
121.31664828176861,131.300941392625,130.56047849237552,0.860452339070269,green
151.77466855330695,105.919319337487,74.14196585263252,0.8916329592182148,green
153.6429162453702,131.9056837229412,214.97938731252577,0.4052071527466406,red
108.99071754151491,179.4665751303011,114.51177162688839,0.8743650495854773,beige
109.77653335339626,156.09754678558355,131.19251269032827,0.500991835697633,beige
153.8333946517095,130.04731221754824,163.1584625307482,0.7815600321580087,red
127.6142781149468,128.22858056998822,146.7153692120548,0.8164643328331262,red
145.77551207207335,176.94064792782714,152.7276327868204,0.5459636267068361,green
125.10689085963985,146.63921851971028,144.87623158842237,0.3933701456560887,blue
97.21899726491206,171.576858938,117.39954619786361,0.8515494438473665,red
99.78641131171915,98.97460238775587,145.699437308646,0.3878895673358816,green
94.91529111921,113.93736721027221,148.0827568551123,0.38250829217008464,red
141.4168861615263,129.53238207643358,146.7755448446027,0.7694691134322071,green
124.064006284308,124.52410391975968,163.3857299834793,0.4132127563479501,red
152.5229294446653,123.00884727680368,148.75723615616818,0.5351285085051299,beige
42.61619493749586,159.23502192045922,152.38267209954938,0.6492334835148665,beige
132.40774550162567,146.2147130146011,142.63236190429842,0.8137656296632299,green
97.1067134697479,153.5735894517832,147.0137147790271,0.8918847704654767,blue
117.85301295381043,96.97428259076082,149.973289762319,0.7473909773814436,red
102.19992617927693,137.73655005900423,136.0805922483762,0.6778510935477673,red
127.19532239739694,142.74791637192692,121.30323737762996,0.36143558596321507,red
107.50951074292723,129.195977501199,171.5992604210374,0.35557317545176936,green
139.49830384351142,110.72768239126775,112.18116193140658,0.8650229131887022,blue
116.60125245524831,112.16375439556528,119.74877551068116,0.5943890319207579,red
107.77521122323718,85.58807086556784,137.09275888849305,0.7272100159172894,beige
113.6750642963217,70.41859641693654,134.11401441720628,0.4561986508548238,red
88.58649558126108,142.45688292603387,120.03693806166808,0.425828579745517,blue
141.8523571908885,113.12464130305987,99.48759244399776,0.7772393786431542,beige
132.27570178205715,178.12173207461336,126.90497232079395,0.3835678627965975,red
137.0493449823589,132.6329998555675,162.76334195176096,0.7860406189157685,beige
120.63917518753955,112.13495553180962,101.28304636310682,0.5562591455960236,beige
110.41356208678732,115.85502158134562,105.98972004151673,0.6866013630305554,blue
146.42333288165426,85.81877712902002,152.19898614885483,0.5545966977066891,blue
109.55128773329383,144.19602701664905,148.37397243120427,0.4948392845601298,green
119.71482741831664,145.00612696449696,142.63989911458881,0.46068851127356414,beige
89.68508735339933,142.8956436487501,140.6356955776974,0.686174918179772,green
97.16336135237582,148.46398950512548,127.68643540092867,0.7810505842270177,beige
117.22861014245645,153.98647887085735,133.24612685425652,0.49484047971504985,beige
144.40845894834715,92.49342297796505,135.36641977189632,0.622306676190624,red
